topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
1,1,0,1,0,0,0,0,39.39171267126901,-1.856781175983172,18.767465747642923,103.49093319369094,12.0,-2.6994611315063124,22.5322833392552,9.916411103874443,3511.056508554425,-0.0010639340621125,-0.0009256066514875,-0.0009947703568,0.0013195477177235,-0.0007751815795898,0.000813442993164,1.913070678710937e-05,0.1450989966009159,-6.897125244140625e-05,-6.4996337890625e-05,-0.0004414951035859,-0.0003748435479843,-0.0004081693257851,0.0134075890319382,-0.0018101806640625,0.0034089782714843,0.0007993988037109,0.3194805292383117,0.0008770797729492,0.0007784561157226
1,1,0,0,1,0,0,0,11.76121940478436,-1.4993366343131092,5.1309413852356265,153.12776349520573,7.0,-303.1464085094345,662.316671540273,179.58513151541925,4356.933199176402,0.0002348330183718,0.0002089853858718,0.0002219092021218,0.001541064948642,-0.0017821334838867,0.0013236190795898,-0.0002292572021484,0.1174458620473934,,,0.0001346675221406,0.0001821286441171,0.0001583980831289,0.0010116414259439,-0.0016795684814453,0.002475259399414,0.0003978454589843,0.2698787316403467,,
1,1,1,0,0,0,0,0,-51.19753681248523,-1.0678765711442657,-26.13270669181476,167.8516368138035,10.0,43.05802286307394,108.62157596304898,75.83979941306147,2710.212563287256,0.0001905135225468,0.0001985540182187,0.0001945337703828,0.0012284568693683,-0.0001694305419921,0.0003123336791992,7.145156860351562e-05,0.0741999618787194,-6.200408935546876e-05,-6.897125244140625e-05,0.0001332920102265,0.0001309603524296,0.0001321261813281,0.0059303251729901,0.001441404724121,0.0014947326660156,0.0014680686950683,0.1542090940676163,0.0007967712402343,0.0008770797729492
1,1,0,0,0,0,1,0,-190.13503367640283,-146.54588313683837,-168.3404584066206,148.8741013095676,25.0,-713.2373130190892,-160.01979392643466,-436.6285534727619,3635.957210312349,0.0002621678698,0.0002561482603531,0.0002591580650765,0.0016764269729456,-0.0018324417114257,0.0055402389526367,0.0018538986206054,0.4154167283715359,-7.018585205078126e-05,-6.6796875e-05,0.0002645924003203,0.0001401374988203,0.0002023649495703,0.0009587746289018,0.0011447723388671,-0.0066011856079101,-0.0027282066345214,0.3211524795168187,0.0008039321899414,0.0008683990478515
0,1,0,0,0,0,1,0,-4.443052344347047,57.36805452368289,26.462501089667924,176.11594769345163,5.0,9.99395408354475,10.462101969835734,10.228028026690245,1728.6286069213377,0.0003400667181093,0.0003534165722031,0.0003467416451562,0.0020098874919841,-0.0009985076904296,-0.0002146621704101,-0.0006065849304199,0.098266154680284,-6.224365234375e-05,-6.99554443359375e-05,0.0001497380646171,0.000140460218539,0.0001450991415781,0.0010583045729222,0.0011824417114257,0.000746760559082,0.0009646011352539,0.085726435023095,0.0008027877807617,0.0008707092285156
0,1,0,1,0,0,0,0,-69.1547155224143,21.17764979827337,-23.98853286207047,170.9526382739777,7.0,11.483386664500358,10.547753694505047,11.0155701795027,1793.8100812005591,0.0003418478287343,0.0003442793123281,0.0003430635705312,0.001999773321036,0.0016218566894531,-0.0010496124267578,0.0002861221313476,0.2020108507155994,-6.99554443359375e-05,-6.200408935546876e-05,0.0001578731955781,0.0001640141216406,0.0001609436586093,0.0011489095272951,0.0009484481811523,0.001212043762207,0.0010802459716796,0.1855441253602767,0.0008707092285156,0.0007967712402343
0,1,0,0,0,1,0,0,,,,,10.0,,,,,,,,,-0.0020851608276367,0.0018875076293945,-9.882659912109377e-05,0.1744428944619253,-6.200408935546876e-05,-6.897125244140625e-05,,,,,0.001827099609375,0.000200666809082,0.0010138832092285,0.2425344356776912,0.0007967712402343,0.0008770797729492
0,1,0,1,0,0,0,0,52.35206593871959,-55.31606587309511,-1.4819999671877562,187.6402236511872,17.0,12.080863306960785,8.465176287428703,10.273019797194742,1842.3002463830549,0.0003483255345156,0.0003486663340312,0.0003484959342734,0.0020004879743738,0.001658137512207,-0.0003945205688476,0.0006318084716796,0.1507679877855829,-6.6485595703125e-05,-6.8499755859375e-05,0.0001397143156953,0.0001381298025937,0.0001389220591445,0.0011566100434366,0.0007694946289062,0.0005514831542968,0.0006604888916015,0.1533411383898091,0.0008790634155273,0.0008030654907226
0,1,0,0,1,0,0,0,-105.29920881522466,63.14736189817041,-21.07592345852711,194.94268435239653,17.0,8.211962915563813,7.0134491634815,7.612706039522656,847.2813741143489,0.0003510712010625,0.0003290912576718,0.0003400812293671,0.0019982420580638,-3.24066162109375e-05,-0.0004824340820312,-0.000257420349121,0.18711292212381,,,0.0001319925353984,0.0001287129062187,0.0001303527208085,0.0004276475695182,0.0008205291748046,0.0010170684814453,0.000918798828125,0.1557911952094736,,
0,1,1,0,0,0,0,0,-23.59815364343511,-2.355198518217047,-12.97667608082608,217.0512506516496,17.0,11.169315855668575,7.420027005961594,9.294671430815086,845.0931147602499,0.0010626645099687,0.0010251883593125,0.0010439264346406,0.0019955294464264,-0.0016947463989257,-0.0007948196411132,-0.0012447830200195,0.221443256308851,-6.6485595703125e-05,-6.8499755859375e-05,0.0003559045880078,0.0003419616520625,0.0003489331200351,0.0005616720498677,0.001699543762207,0.0024582229614257,0.0020788833618164,0.1720504814241561,0.0008790634155273,0.0008030654907226
1,1,1,0,0,0,0,0,24.801109949176904,9.003719505006204,16.902414727091546,134.87775860423602,25.0,90.94259905317936,33.3728913687093,62.157745210944334,2660.00940693611,0.0001707123895125,0.0001965885025999,0.0001836504460562,0.0011484233968463,0.0015787063598632,-0.0003032684326171,0.000637718963623,0.0829149236069299,-7.018585205078126e-05,-6.6796875e-05,0.0001742956994531,9.416676821875e-05,0.0001342312338359,0.0056849650037639,0.0027414505004882,0.0029036346435546,0.0028225425720214,0.1637798421006446,0.0008039321899414,0.0008683990478515
0,1,0,1,0,0,0,0,50.922948614279406,-12.510524361047624,19.20621212661589,287.9458403607108,22.0,8.678050888501453,7.636039364554703,8.157045126528077,1772.9250094124684,0.0003434976537031,0.0003447061152968,0.0003441018845,0.0020009124085842,-0.0022199035644531,0.001279670715332,-0.0004701164245605,0.1990089056202447,-6.411285400390625e-05,-7.018585205078126e-05,0.0001429108956015,0.0001527484772734,0.0001478296864375,0.0011656879074119,0.0023261734008789,-0.000363784790039,0.0009811943054199,0.1638495247103537,0.000850862121582,0.0008039321899414
0,1,1,0,0,0,0,0,-23.384646212755232,45.023025645233126,10.81918971623894,217.37362318618,0.0,10.737454604441078,8.183348913012985,9.460401758727032,822.3655591315418,0.0021324073164531,0.0018032073231093,0.0019678073197812,0.002001569111188,-0.0013578338623046,0.003769351196289,0.0012057586669921,0.294069595635204,-6.3958740234375e-05,-7.163238525390625e-05,0.0004739312674375,0.0004413388817343,0.0004576350745859,0.0005621626748055,0.0018597457885742,-0.0010637908935546,0.0003979774475097,0.2072240378756059,0.0008265228271484,0.000853562927246
0,1,0,0,0,0,1,0,-1287.9721314291455,-213.82990948444763,-750.9010204567968,667.128668656724,22.0,-7.26875330760486,23.504491559801775,8.117869126098467,1747.5829678620605,0.0003402408333437,0.0003495841590156,0.0003449124961796,0.002011416097225,0.0015446823120117,0.0006186203002929,0.0010816513061523,0.2555585383609605,-6.411285400390625e-05,-7.018585205078126e-05,0.0002236025755546,0.0001241680772265,0.0001738853263906,0.0001659768478689,0.0014963562011718,0.0002808639526367,0.0008886100769042,0.1884291395375831,0.000850862121582,0.0008039321899414
0,1,0,0,1,0,0,0,-27.71635417836067,27.425927262024203,-0.1452134581682385,203.58351324137453,25.0,4.538076039734188,9.58670577820094,7.062390908967561,780.4522119111201,0.0003314425432031,0.00034385404975,0.0003376482964765,0.0020008918476539,0.0018146133422851,-0.0017446151733398,3.499908447265625e-05,0.2219058140071228,,,0.0001350419589453,0.0001277033263359,0.0001313726426406,0.0004202401223663,0.0005956649780273,0.0010177322387695,0.0008066986083984,0.1508725394206779,,
0,1,0,0,0,0,0,1,,,,,15.0,,,,,,,,,-0.0012053558349609,0.0035242752075195,0.0011594596862792,0.2741569784429843,,,,,,,0.0008824768066406,-0.0003576553344726,0.0002624107360839,0.1024206551659692,,
1,1,0,0,0,0,1,0,27.20805296997572,1218.4515843367026,622.8298186533391,2753.245450112519,17.0,42.311578699508445,-0.3612745744778755,20.975152062515285,3489.2986723333406,0.0002349894528656,-0.0011114363531375,-0.0004382234501359,0.0025014205577575,-0.0005247833251953,-0.0003043472290039,-0.0004145652770996,0.0900487711780883,-6.6485595703125e-05,-6.8499755859375e-05,0.0001312264533593,0.0001595069384765,0.0001453666959179,0.0137756600080539,-0.0003995300292968,-0.0007975296020507,-0.0005985298156738,0.1754056398907834,0.0008790634155273,0.0008030654907226
1,1,0,0,0,0,1,0,1218.4515843367026,-776.1222906091156,221.16464686379317,2882.1446139229597,20.0,-0.3612745744778755,1220.5640359708773,610.1013806981998,4220.108309603573,-0.0011114363531375,0.00136193823195,0.0001252509394062,0.0026455283734335,-0.0003043472290039,-0.0001801666259765,-0.0002422569274902,0.0990175098742782,-6.8499755859375e-05,-6.411285400390625e-05,0.0001595069384765,3.8028230078125006e-06,8.165488074218748e-05,0.0155858296149428,-0.0007975296020507,0.0014757461547851,0.0003391082763671,0.1889848681539606,0.0008030654907226,0.000850862121582
1,1,1,0,0,0,0,0,7.057098772222953,-2.6076400061871405,2.224729383017906,231.465404743184,0.0,52.5064662551824,22.593084585480828,37.54977542033159,2686.287282570412,0.0002301343793812,0.0001745116830437,0.0002023230312125,0.0011875620257763,0.0008679580688476,-0.0014725677490234,-0.0003023048400878,0.0884128046534126,-6.3958740234375e-05,-7.163238525390625e-05,0.0001697971132812,0.0001474430936718,0.0001586201034765,0.0057209843637095,0.0014405792236328,0.0008894912719726,0.0011650352478027,0.1641652328798666,0.0008265228271484,0.000853562927246
0,1,1,0,0,0,0,0,45.023025645233126,-32.650054717453685,6.186485463889712,213.8654919534025,2.0,8.183348913012985,12.954065490944329,10.568707201978658,833.6315981994821,0.0018032073231093,0.0015720622738281,0.0016876347984687,0.0019975890053553,0.003769351196289,-0.0005436416625976,0.0016128547668457,0.3396997090328686,-7.163238525390625e-05,-6.224365234375e-05,0.0004413388817343,0.0004103266917265,0.0004258327867304,0.0005655243815769,-0.0010637908935546,0.0019558013916015,0.0004460052490234,0.2250002003792617,0.000853562927246,0.0008027877807617
0,1,0,0,0,0,0,1,,,,,12.0,,,,,,,,,0.0020031707763671,-0.0012053558349609,0.0003989074707031,0.2614344163602882,,,,,,,0.0003674728393554,0.0008824768066406,0.000624974822998,0.1022281393193638,,
1,1,0,0,0,1,0,0,,,,,10.0,,,,,,,,,0.0003621322631835,-0.0004621871948242,-5.00274658203125e-05,0.0848552958334932,-6.200408935546876e-05,-6.897125244140625e-05,,,,,0.0022727127075195,-0.0008462738037109,0.0007132194519042,0.1785732058301035,0.0007967712402343,0.0008770797729492
1,1,0,1,0,0,0,0,42.04179864595275,58.52070251418314,50.28125058006794,126.75783912783028,5.0,31.401034549564624,58.64298366218348,45.02200910587405,3516.8036006864463,-0.0023518909263343,-0.0016821143879281,-0.0020170026571312,0.0013808993080489,3.53851318359375e-06,0.0006674835205078,0.0003355110168457,0.1476414530149951,-6.224365234375e-05,-6.99554443359375e-05,-0.0008836419498671,-0.0006719712757734,-0.0007778066128203,0.0131415969378884,0.0001808792114257,0.0037227584838867,0.0019518188476562,0.3136300287259942,0.0008027877807617,0.0008707092285156
0,1,0,0,0,1,0,0,,,,,7.0,,,,,,,,,0.0005837966918945,-0.0020851608276367,-0.000750682067871,0.1825756519581052,-6.99554443359375e-05,-6.200408935546876e-05,,,,,-0.0004904235839843,0.001827099609375,0.0006683380126953,0.2447348936511182,0.0008707092285156,0.0007967712402343
1,1,0,0,0,0,0,1,,,,,10.0,,,,,,,,,-0.0012451141357421,0.0013085205078125,3.170318603515625e-05,0.086604250872868,,,,,,,-0.0007399871826171,0.0026760955810546,0.0009680541992187,0.1689403156313283,,
1,1,0,0,1,0,0,0,1.6044429958693438,91.1470836614426,46.37576332865597,217.0971810854552,17.0,151.62920388161393,132.41578282281472,142.02249335221433,4371.531658170919,0.0002463474581156,0.0002037379251312,0.0002250426916234,0.0016163603718328,0.001358641052246,-0.0006601501464843,0.0003492454528808,0.1306775383920168,,,0.0001297336021796,0.000156236440039,0.0001429850211093,0.0010539039866607,0.0036776046752929,-0.000493017578125,0.0015922935485839,0.3053832926868173,,
0,1,1,0,0,0,0,0,-11.534453749147296,78.03355539962409,33.2495508252384,190.54424402083623,10.0,8.032281888695579,6.865660376063548,7.4489711323795635,824.551127859491,0.0012916350407812,0.0012095213515312,0.0012505781961562,0.0019918217360446,-0.0004020278930664,0.0019956680297851,0.0007968200683593,0.1753545469491898,-6.200408935546876e-05,-6.897125244140625e-05,0.0003795734484687,0.00035363225575,0.0003666028521093,0.0005597007270601,0.0006661590576171,-0.0004662811279296,9.993896484375e-05,0.1501358594625456,0.0007967712402343,0.0008770797729492
0,1,0,0,0,1,0,0,,,,,2.0,,,,,,,,,-0.0004333267211914,0.0008217071533203,0.0001941902160644,0.1784749626411113,-7.163238525390625e-05,-6.224365234375e-05,,,,,0.0004817031860351,0.0008238876342773,0.0006527954101562,0.1802276507004136,0.000853562927246,0.0008027877807617
1,1,0,0,0,1,0,0,,,,,5.0,,,,,,,,,-0.0003499160766601,-0.0004793395996093,-0.0004146278381347,0.0587527527761981,-6.224365234375e-05,-6.99554443359375e-05,,,,,0.0003451446533203,-0.0003116455078125,1.674957275390625e-05,0.1289053228660945,0.0008027877807617,0.0008707092285156
1,1,0,1,0,0,0,0,-22.900849517158907,31.490245831350983,4.294698157096044,125.83381965553312,0.0,18.975981296953265,-4.619500883018734,7.178240206967266,3483.514326762807,-0.0069062925777968,-0.0037224321384531,-0.005314362358125,0.0023052610723347,0.0026242645263671,-0.0008944427490234,0.0008649108886718,0.1506695794833321,-6.3958740234375e-05,-7.163238525390625e-05,-0.0016818452793671,-0.0012017442892656,-0.0014417947843164,0.0134903504334522,0.0036677322387695,0.0015640075683593,0.0026158699035644,0.3315433181744793,0.0008265228271484,0.000853562927246
1,1,0,0,1,0,0,0,112.95631811609864,-31.46308592547283,40.7466160953129,175.4205838575576,2.0,676.4540237601518,-995.5285422068644,-159.5372592233564,4538.91883041075,0.00016283332705,0.0002310378553062,0.0001969355911781,0.0015238546097416,-0.0015580444335937,0.0013489791870117,-0.000104532623291,0.1456356609734636,,,0.0001623912469375,0.0001424000710859,0.0001523956590117,0.0010180260292352,-0.0030587921142578,0.0056508850097656,0.0012960464477539,0.3372512362765285,,
1,1,0,0,0,1,0,0,,,,,0.0,,,,,,,,,0.0006674560546875,-6.80816650390625e-05,0.0002996871948242,0.059090644174945,-6.3958740234375e-05,-7.163238525390625e-05,,,,,0.0020405899047851,0.0001431594848632,0.0010918746948242,0.1198828025740358,0.0008265228271484,0.000853562927246
1,1,0,0,0,0,1,0,35.747397471658594,25.814151046678468,30.780774259168524,164.2928912238638,2.0,32.14354406536625,28.391228563146843,30.267386314256544,3518.219973188189,0.0002763370686625,9.5091428028125e-05,0.0001857142483453,0.0021969823889884,0.0012065307617187,0.0001114562988281,0.0006589935302734,0.0839157120746587,-7.163238525390625e-05,-6.224365234375e-05,0.0001367081709531,0.0001301786477812,0.0001334434093671,0.0137775733307448,0.0036619247436523,-5.42083740234375e-05,0.0018038581848144,0.1621655794050125,0.000853562927246,0.0008027877807617
1,1,0,1,0,0,0,0,22.758303280793783,-20.85656574771675,0.9508687665385136,156.07476422610833,20.0,29.158694557212375,49.741757866627296,39.45022621191983,3546.072337041265,-0.0006403419584468,-0.00058245173465,-0.0006113968465484,0.0013217573045263,0.0011828186035156,-0.0012780197143554,-4.760055541992187e-05,0.1403682631833749,-6.8499755859375e-05,-6.411285400390625e-05,-0.0002892918454921,-0.000217392437875,-0.0002533421416835,0.0132966778256063,0.002728173828125,-0.0006328018188476,0.0010476860046386,0.2985781385379533,0.0008030654907226,0.000850862121582
0,1,0,0,0,0,0,1,,,,,2.0,,,,,,,,,0.0010469741821289,-0.0005538818359375,0.0002465461730957,0.1992799335461639,,,,,,,0.0003246322631835,0.0009578964233398,0.0006412643432617,0.0860013782640912,,
0,1,0,0,0,1,0,0,,,,,20.0,,,,,,,,,-0.0015501602172851,-0.0001213302612304,-0.0008357452392578,0.1472250371115528,-6.8499755859375e-05,-6.411285400390625e-05,,,,,0.001850454711914,0.0001016403198242,0.0009760475158691,0.2673734032079765,0.0008030654907226,0.000850862121582
1,1,1,0,0,0,0,0,13.927873852465094,24.801109949176904,19.364491900821,199.89899917581013,22.0,8.722252792910986,90.94259905317936,49.83242592304517,2864.2061731270664,0.0002264383878375,0.0001707123895125,0.000198575388675,0.0012175313978145,-0.0009027252197265,0.0015787063598632,0.0003379905700683,0.0888891407540926,-6.411285400390625e-05,-7.018585205078126e-05,0.0001444002856406,0.0001742956994531,0.0001593479925468,0.0057138474201541,0.0024580291748046,0.0027414505004882,0.0025997398376464,0.172764459421411,0.000850862121582,0.0008039321899414
0,1,0,1,0,0,0,0,-0.6233993180470938,-17.927032228868143,-9.27521577345762,176.55925378590388,0.0,9.544138520526657,11.172887817747435,10.358513169137046,1834.442588104905,0.0003486273882968,0.0003609276859687,0.0003547775371328,0.0020005827998888,-0.0006228302001953,0.0006167587280273,-3.035736083984375e-06,0.182345578897064,-6.3958740234375e-05,-7.163238525390625e-05,0.0001694698787499,0.0001523997969609,0.0001609348378554,0.00115935925024,0.0007647827148437,0.00106484375,0.0009148132324218,0.158610745548394,0.0008265228271484,0.000853562927246
1,1,0,0,0,1,0,0,,,,,2.0,,,,,,,,,-6.80816650390625e-05,-0.0003499160766601,-0.0002089988708496,0.0501799248711207,-7.163238525390625e-05,-6.224365234375e-05,,,,,0.0001431594848632,0.0003451446533203,0.0002441520690917,0.1073647394008928,0.000853562927246,0.0008027877807617
1,1,0,1,0,0,0,0,58.52070251418314,-22.63435472102222,17.94317389658046,124.58430978047872,7.0,58.64298366218348,45.37616582600761,52.009574744095545,3470.776685303268,-0.0016821143879281,-0.0013343684000187,-0.0015082413939734,0.0013380725245704,0.0006674835205078,-0.0003105834960937,0.000178450012207,0.1510315198549105,-6.99554443359375e-05,-6.200408935546876e-05,-0.0006719712757734,-0.0005469164577656,-0.0006094438667695,0.0131329959804287,0.0037227584838867,0.0009152160644531,0.0023189872741699,0.3320828694165019,0.0008707092285156,0.0007967712402343
0,1,0,0,0,0,1,0,-29.413571019709764,-4.443052344347047,-16.928311682028404,156.80292961229918,2.0,4.165212812502405,9.99395408354475,7.079583448023578,1731.2720126987845,0.0003533766203593,0.0003400667181093,0.0003467216692343,0.0020047507132281,0.0007496154785156,-0.0009985076904296,-0.000124446105957,0.1067236141999455,-7.163238525390625e-05,-6.224365234375e-05,0.000151284776039,0.0001497380646171,0.0001505114203281,0.0010519014281494,0.000346418762207,0.0011824417114257,0.0007644302368164,0.0880415496210339,0.000853562927246,0.0008027877807617
1,1,0,1,0,0,0,0,-1.856781175983172,30.527001611620957,14.335110217818892,90.85247269508965,15.0,22.5322833392552,14.646530305155952,18.58940682220558,3516.039326255712,-0.0009256066514875,-0.0007391398509125,-0.0008323732511999,0.0013371564636361,0.000813442993164,-0.0011321228027343,-0.0001593399047851,0.1486645134533439,-6.4996337890625e-05,-6.6485595703125e-05,-0.0003748435479843,-0.0002182710913359,-0.0002965573196601,0.0134470618697978,0.0034089782714843,-0.0003771560668945,0.0015159111022949,0.3256971520354971,0.0007784561157226,0.0008790634155273
0,1,1,0,0,0,0,0,51.171000496367576,-11.534453749147296,19.818273373610158,200.31148273496729,7.0,8.217387903791938,8.032281888695579,8.124834896243756,818.6477504231,0.00142534664125,0.0012916350407812,0.0013584908410156,0.0019895925247179,-0.0026910995483398,-0.0004020278930664,-0.0015465637207031,0.1732688245789547,-6.99554443359375e-05,-6.200408935546876e-05,0.000383908668125,0.0003795734484687,0.0003817410582968,0.0005597214848329,0.0022226638793945,0.0006661590576171,0.0014444114685058,0.1530690857090574,0.0008707092285156,0.0007967712402343
1,1,0,0,1,0,0,0,91.1470836614426,-71.51750219506269,9.814790733189946,206.532757798891,20.0,132.41578282281472,58.58018252618656,95.49798267450066,4405.314446059281,0.0002037379251312,0.0001446312791031,0.0001741846021171,0.0016061261791554,-0.0006601501464843,0.0007534271240234,4.663848876953125e-05,0.1381569275738803,,,0.000156236440039,0.000147637607875,0.000151937023957,0.0010691261447523,-0.000493017578125,0.0024400619506835,0.0009735221862792,0.3239325185728642,,
1,4,0,0,0,0,0,1,,,,,15.0,,,,,,,,,0.0003971771240234,-0.0012901901245117,-0.0004465065002441,0.1079413210202886,,,,,,,0.0016823150634765,-0.0023016967773437,-0.0003096908569335,0.2297645139193556,,
1,0,1,0,0,0,0,0,23.960992016070705,56.27721859783972,40.119105306955205,244.34366965934527,2.0,20.502245821989188,41.882281801148594,31.192263811568893,2945.320683574387,0.0003908055532281,-0.0002059601096812,9.242272177343748e-05,0.0030210631569156,5.339508056640625e-05,-0.0003658111572265,-0.00015620803833,0.0814774801777278,-7.163238525390625e-05,-6.224365234375e-05,0.0001029967253203,0.0001255233556796,0.0001142600404999,0.005450111348877,0.0017738250732421,-0.0004361694335937,0.0006688278198242,0.2606453238860141,0.000853562927246,0.0008027877807617
0,4,0,0,0,0,1,0,900.464605305505,-447.97649831298907,226.24405349625795,2903.517611332377,17.0,69.97087134520271,-953.5339338006452,-441.7815312277213,5454.558547049227,0.0001689215123593,7.6446795e-05,0.0001226841536796,0.002593580372618,0.0009695938110351,-0.0014638122558593,-0.0002471092224121,0.0515209925784031,-6.6485595703125e-05,-6.8499755859375e-05,0.0002508916811484,0.0001140127227421,0.0001824522019453,0.0113849608228363,-4.88433837890625e-05,0.0024474197387695,0.0011992881774902,0.1252713379464355,0.0008790634155273,0.0008030654907226
0,0,0,0,1,0,0,0,10.806377855207048,10.538097649624657,10.672237752415851,15.291465638240645,22.0,13.795536346382764,15.790829931533516,14.79318313895814,138.69137456898972,0.0003073284662031,0.0002850528515,0.0002961906588515,0.0016501169432088,0.0006007232666015,-0.0011125656127929,-0.0002559211730957,0.2993643534422225,,,0.0001796607890859,8.4403834859375e-05,0.0001320323119726,0.0023560320569096,-6.117401123046875e-05,0.0016031265258789,0.0007709762573242,0.2037719374385849,,
