topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
1,4,0,0,0,0,1,0,-27.33677460232741,49.297388228942935,10.98030681330776,195.13671157238252,2.0,-13.425482883001171,-15.667945474702202,-14.546714178851692,4152.21704326895,0.0003959709304312,1.5292761346874998e-05,0.000205631845889,0.0030839402627702,-0.0023806701660156,0.0004980926513671,-0.0009412887573242,0.1514156477068858,-7.163238525390625e-05,-6.224365234375e-05,0.0001582593270468,0.0001655921458828,0.0001619257364648,0.014365041414166,-0.003642918395996,0.0024893722534179,-0.000576773071289,0.3251597637674617,0.000853562927246,0.0008027877807617
1,4,0,1,0,0,0,0,-36.671033197899135,96.68634127552691,30.00765403881389,186.87916979952251,20.0,56.15347466693519,-36.50432177101269,9.824576447961237,3930.379164769328,0.0001098717694062,0.0001444682871812,0.0001271700282937,0.002853640821837,0.0004402084350585,4.375152587890625e-05,0.0002419799804687,0.1151994689607599,-6.8499755859375e-05,-6.411285400390625e-05,0.0001139969020156,0.0001768037400859,0.0001454003210507,0.0134661808112287,0.0018948287963867,0.0012697769165039,0.0015823028564453,0.2429008135181584,0.0008030654907226,0.000850862121582
0,4,0,0,0,0,0,1,,,,,2.0,,,,,,,,,0.0005038619995117,-6.095428466796875e-05,0.0002214538574218,0.0728905606673461,,,,,,,0.0017726730346679,-6.591796875e-07,0.0008860069274902,0.1412977531466655,,
0,4,0,0,0,1,0,0,,,,,20.0,,,,,,,,,-0.0005743087768554,4.877777099609375e-05,-0.0002627655029296,0.0468272252388583,-6.8499755859375e-05,-6.411285400390625e-05,,,,,0.0003721130371093,0.0013339370727539,0.0008530250549316,0.1153127357434588,0.0008030654907226,0.000850862121582
1,4,1,0,0,0,0,0,-31.368296222524968,18.961956608437514,-6.203169807043732,230.6454938745202,22.0,-17.594140699800157,-34.530703874415686,-26.06242228710792,3287.4644442709714,-5.8587039575e-05,2.5709828828125e-05,-1.643860537343752e-05,0.0028419163258039,-0.0001038848876953,0.0002587326049804,7.742385864257812e-05,0.1257247291506104,-6.411285400390625e-05,-7.018585205078126e-05,0.0001445107852734,0.0001224868915546,0.000133498838414,0.0054111138715199,0.0010479949951171,0.0013391311645507,0.0011935630798339,0.2627823018189492,0.000850862121582,0.0008039321899414
0,4,0,1,0,0,0,0,-26.745505857648688,44.53663865259713,8.895566397474228,205.1751295382545,0.0,3.771767071483109,-38.18322666756872,-17.205729798042803,3191.420958581214,0.0002105159046093,0.000237625046,0.0002240704753046,0.0025866042843402,0.001559031677246,-0.0015718765258789,-6.42242431640625e-06,0.1429716691301277,-6.3958740234375e-05,-7.163238525390625e-05,0.0001880401019609,6.424430925e-05,0.0001261422056054,0.0098107321741298,0.0002771026611328,0.0013523330688476,0.0008147178649902,0.1707226732347087,0.0008265228271484,0.000853562927246
1,4,0,0,0,1,0,0,,,,,2.0,,,,,,,,,0.001483056640625,-0.0019017669677734,-0.0002093551635742,0.150576862451109,-7.163238525390625e-05,-6.224365234375e-05,,,,,0.004543391418457,-0.0033205596923828,0.0006114158630371,0.3236147071699952,0.000853562927246,0.0008027877807617
1,4,0,1,0,0,0,0,-14.633788177197813,35.228101073211455,10.297156448006822,227.8560489924596,7.0,45.21169979767647,-40.83971879562628,2.1859905010250977,3963.16069920792,-5.8936515478125e-05,0.0001398968590125,4.048017176718749e-05,0.0033565893820828,-0.0001423904418945,0.0011007568359375,0.0004791831970214,0.0909249692739809,-6.99554443359375e-05,-6.200408935546876e-05,0.0001585977377734,0.0001652569176015,0.0001619273276875,0.0134786963691658,0.0014966079711914,0.0021476425170898,0.0018221252441406,0.1972541729888944,0.0008707092285156,0.0007967712402343
0,4,0,0,0,0,1,0,-25.49471594138505,9.603186223239549,-7.945764859072755,127.1013494350222,2.0,29.106457335026,-49.17276901273428,-10.03315583885414,4197.697257397794,0.0003031715717187,0.0003439712416718,0.0003235714066953,0.0025283476008005,0.0001102676391601,-0.0004523742675781,-0.0001710533142089,0.0613101269591101,-7.163238525390625e-05,-6.224365234375e-05,0.0001908810715,0.0002403611176015,0.0002156210945507,0.0111375707984602,0.0010377380371093,0.0011800491333007,0.001108893585205,0.1275258205406078,0.000853562927246,0.0008027877807617
1,4,0,1,0,0,0,0,21.33097894667886,40.789567008167126,31.06027297742298,161.92934856854717,15.0,-34.5566615737502,41.28467106768757,3.364004746968676,3960.164530689103,0.0003101797730312,6.76350362375e-05,0.0001889074046343,0.0033677493926675,0.0002051574707031,-0.0014041351318359,-0.0005994888305664,0.121093624975489,-6.4996337890625e-05,-6.6485595703125e-05,0.0001613517635546,0.0001483164398515,0.0001548341017031,0.0136970539400095,0.0016294494628906,-0.0023524032592773,-0.0003614768981933,0.2605088079795224,0.0007784561157226,0.0008790634155273
1,1,1,0,0,0,0,0,59.961756685184206,52.47082030998236,56.216288497583285,227.3307896058681,5.0,-28.132584029804345,19.066235583310515,-4.533174223246911,2663.4629835417304,0.0002229243791312,0.000197031472475,0.0002099779258031,0.0011814481699555,-0.0004906204223632,-0.0007000717163085,-0.0005953460693359,0.078676930485617,-6.224365234375e-05,-6.99554443359375e-05,0.0001301669437734,0.0001714751250625,0.0001508210344179,0.0059416482342415,0.0013454452514648,0.0004730926513671,0.000909268951416,0.1404263232784483,0.0008027877807617,0.0008707092285156
0,1,0,0,0,1,0,0,,,,,25.0,,,,,,,,,-0.0007351501464843,0.0007723709106445,1.8610382080078123e-05,0.1761955697359792,-7.018585205078126e-05,-6.6796875e-05,,,,,0.0008569503784179,0.0004930221557617,0.0006749862670898,0.2639848471182502,0.0008039321899414,0.0008683990478515
1,3,1,0,0,0,0,0,-35.45206981674112,-12.335087976469188,-23.89357889660516,151.62516683421427,2.0,28.11631906812778,8.390396245838485,18.253357656983127,3134.6367319350024,-0.0027609337946812,-0.0020582858821187,-0.0024096098384,0.0013640888786355,-0.0002517684936523,0.0005798049926757,0.0001640182495117,0.0649967875177699,-7.163238525390625e-05,-6.224365234375e-05,-0.0009245139180468,-0.0007660316683125,-0.0008452727931796,0.0064084738388359,-0.001475325012207,0.0025737533569335,0.0005492141723632,0.1273957771180784,0.000853562927246,0.0008027877807617
1,0,0,0,0,0,1,0,-924.2177656258422,-369.1538201919422,-646.6857929088922,374.4805905161096,22.0,1257.3079568189676,-1079.2685403256708,89.01970824664832,3545.571824091123,0.0005530459846906,0.0005036843987562,0.0005283651917234,0.0028491071295012,0.0001774108886718,-0.0001308853149414,2.3262786865234376e-05,0.0770843080871034,-6.411285400390625e-05,-7.018585205078126e-05,-2.5133422539062497e-05,0.0002548695826015,0.0001148680800312,0.0077575486068443,0.0012804763793945,0.0022818954467773,0.0017811859130859,0.2225350903162248,0.000850862121582,0.0008039321899414
1,0,0,1,0,0,0,0,-14.11155147597289,18.79905978792964,2.3437541559783748,106.84032936882876,2.0,3.1837547844156093,-15.085906041239,-5.951075628411704,3028.2589089722555,-0.0001005298762468,2.6681856921875e-05,-3.692400966249997e-05,0.0028549464514894,0.000469139099121,-0.0006843139648437,-0.0001075874328613,0.0654322414492239,-7.163238525390625e-05,-6.224365234375e-05,0.0001198064392109,8.50424389765625e-05,0.0001024244390937,0.0140176455024837,-0.0001356552124023,9.835052490234376e-05,-1.865234375e-05,0.205445299075488,0.000853562927246,0.0008027877807617
0,1,0,0,0,1,0,0,,,,,12.0,,,,,,,,,0.0018875076293945,-0.0015502059936523,0.000168650817871,0.1430380181479265,-6.897125244140625e-05,-6.4996337890625e-05,,,,,0.000200666809082,0.0003391967773437,0.0002699317932128,0.2328555073169046,0.0008770797729492,0.0007784561157226
0,0,0,0,1,0,0,0,7.807362465969234,8.46979487870922,8.138578672339227,11.637316380800137,7.0,15.1610562186355,14.209367939980623,14.685212079308064,125.15506662481783,0.0003038594935156,0.0002995580814687,0.0003017087874921,0.0015155040057126,0.0003115570068359,-0.0008740509033203,-0.0002812469482421,0.2444854605219202,,,0.0002034955029687,0.0001769669172656,0.0001902312101171,0.002538001906387,0.0004105331420898,0.000926643371582,0.0006685882568359,0.1410616160668956,,
